PC1	PC2	PC3	Population	Sample
-0.0169297	-0.0314834	0.0017619	JPT	NA18998
-0.0167467	-0.0318188	0.00163005	JPT	NA18999
-0.0167548	-0.0327342	0.00355436	JPT	NA19000
-0.0167523	-0.0322197	0.00239372	JPT	NA19001
-0.0171492	-0.0315367	0.00127884	JPT	NA19002
-0.0167352	-0.0321776	0.00388907	JPT	NA19003
-0.0172809	-0.0328499	0.00286995	JPT	NA19004
-0.0166561	-0.0323365	0.00215703	JPT	NA19005
-0.0172118	-0.0321246	0.00313997	JPT	NA19006
-0.0170771	-0.0318927	0.00160979	JPT	NA19007
-0.0166202	-0.0323219	0.00286328	JPT	NA19009
-0.0170662	-0.0322555	0.00343492	JPT	NA19010
-0.0167361	-0.0321434	0.00271649	JPT	NA19011
-0.0168225	-0.032113	0.00164412	JPT	NA19012
0.0331233	-0.005611	-0.0000602801	LWK	NA19017
0.0326886	-0.00474934	0.00103799	LWK	NA19019
0.0323344	-0.00422433	0.00045034	LWK	NA19020
0.0332547	-0.00510998	0.00136214	LWK	NA19023
0.0326222	-0.00482331	-0.00118047	LWK	NA19024
0.032896	-0.00536892	0.000127881	LWK	NA19025
0.0323802	-0.00465249	-0.000377757	LWK	NA19026
0.0312273	-0.00415878	-0.000374842	LWK	NA19027
0.0318305	-0.00426849	0.000133474	LWK	NA19028
0.0328026	-0.00474336	0.000360468	LWK	NA19030
0.0321647	-0.00445021	0.0000536157	LWK	NA19031
0.0321457	-0.00452768	-0.000150632	LWK	NA19035
0.0328071	-0.00473646	0.00022165	LWK	NA19036
0.0321673	-0.0046401	-0.000250151	LWK	NA19037
0.0330577	-0.00455257	0.000808261	LWK	NA19038
0.032187	-0.00476665	-0.000125785	LWK	NA19041
0.0315038	-0.00404243	0.000226683	LWK	NA19042
0.0324817	-0.0047174	-0.00015052	LWK	NA19043
-0.016571	-0.0320942	0.00326869	JPT	NA19054
-0.0167528	-0.0327418	0.00141518	JPT	NA19055
-0.0167359	-0.0314707	0.00136949	JPT	NA19056
-0.0169189	-0.031809	0.00167877	JPT	NA19057
-0.0164269	-0.0319834	0.00227128	JPT	NA19058
-0.0169748	-0.0317037	0.00253937	JPT	NA19059
-0.0167583	-0.0319224	0.00271334	JPT	NA19060
-0.0165778	-0.0322558	0.00286821	JPT	NA19062
-0.0166665	-0.0323867	0.00234826	JPT	NA19063
-0.0166445	-0.0332481	0.00280794	JPT	NA19064
-0.0166521	-0.031822	0.00390797	JPT	NA19065
-0.0165818	-0.032336	0.00314987	JPT	NA19066
-0.017082	-0.0325956	0.00236311	JPT	NA19067
-0.0170613	-0.0323896	0.00381398	JPT	NA19068
-0.0169191	-0.0321609	0.0030369	JPT	NA19070
-0.0166634	-0.0323315	0.00207477	JPT	NA19072
-0.0170755	-0.0323775	0.00342374	JPT	NA19074
-0.0170775	-0.0320362	0.0036862	JPT	NA19075
-0.0169881	-0.0315664	0.00250929	JPT	NA19076
-0.0170258	-0.0322687	0.00186801	JPT	NA19077
-0.0167628	-0.0320464	0.00251951	JPT	NA19078
-0.016907	-0.0329187	0.00334672	JPT	NA19079
-0.0167505	-0.0325288	0.00197778	JPT	NA19080
-0.0168358	-0.0325513	0.00287747	JPT	NA19081
-0.0167967	-0.032692	0.00133813	JPT	NA19082
-0.0167258	-0.0320912	0.00279104	JPT	NA19083
-0.0169304	-0.0320532	0.00280668	JPT	NA19084
-0.0168802	-0.0315922	0.00227822	JPT	NA19085
-0.0166815	-0.0319688	0.00198638	JPT	NA19086
-0.0170562	-0.0322747	0.0033832	JPT	NA19087
-0.0167003	-0.0323494	0.00393032	JPT	NA19088
-0.016621	-0.0319964	0.00347558	JPT	NA19089
-0.0169088	-0.032223	0.00260918	JPT	NA19090
-0.0169599	-0.0320773	0.00233317	JPT	NA19091
0.03485	-0.00593978	0.000664046	YRI	NA19092
0.034906	-0.00607212	-0.00000462376	YRI	NA19093
0.0352279	-0.00603493	0.000526689	YRI	NA19095
0.0350534	-0.00568265	0.000497746	YRI	NA19096
0.0348496	-0.00582335	0.000431445	YRI	NA19098
0.03509	-0.00575578	-0.0000118527	YRI	NA19099
0.0353203	-0.00597756	0.00081398	YRI	NA19102
0.0345777	-0.00551522	0.000495525	YRI	NA19107
0.0350649	-0.00579825	0.000494965	YRI	NA19108
0.0349992	-0.00580443	0.0000556645	YRI	NA19113
0.0350883	-0.00597679	0.00125036	YRI	NA19114
0.0352427	-0.00566232	0.00144975	YRI	NA19116
0.0355884	-0.00594795	-0.0000639125	YRI	NA19117
0.0341794	-0.00530181	0.00105858	YRI	NA19118
0.0352431	-0.00606081	0.000842342	YRI	NA19119
0.0350534	-0.00586058	0.0000584278	YRI	NA19121
0.0349145	-0.00546438	0.00105274	YRI	NA19129
0.0348754	-0.00578177	0.000891324	YRI	NA19130
0.0351881	-0.00598216	0.000951863	YRI	NA19131
0.035217	-0.00552053	0.0000181141	YRI	NA19137
0.0352243	-0.00595291	0.00204327	YRI	NA19138
0.0349808	-0.00597306	0.000207247	YRI	NA19141
0.0352678	-0.0059391	0.000864131	YRI	NA19143
0.0352322	-0.00590523	0.000624383	YRI	NA19144
0.0353574	-0.0060864	0.0017428	YRI	NA19146
0.0354496	-0.00580034	0.000682969	YRI	NA19147
0.0354955	-0.00623638	0.000969011	YRI	NA19149
0.034912	-0.00615625	-0.000348863	YRI	NA19152
0.0350176	-0.00576769	0.00125668	YRI	NA19153
0.0351855	-0.00615131	-0.000350144	YRI	NA19159
0.0348936	-0.0059958	0.000379022	YRI	NA19160
0.0347366	-0.0058118	0.00155916	YRI	NA19171
0.0351412	-0.00565025	0.000791004	YRI	NA19172
0.0352586	-0.00632426	0.000620802	YRI	NA19175
0.0352772	-0.0062362	0.000418861	YRI	NA19184
0.0353041	-0.0056427	0.000497494	YRI	NA19185
0.035263	-0.0056121	0.000833168	YRI	NA19189
0.035034	-0.00597946	-0.000110646	YRI	NA19190
0.0348191	-0.00599922	0.00140243	YRI	NA19197
0.0350904	-0.00571537	0.000631248	YRI	NA19198
0.0348378	-0.00593387	0.00100825	YRI	NA19200
0.0353127	-0.00532667	0.000975858	YRI	NA19201
0.0350523	-0.00586849	0.000692529	YRI	NA19204
0.0352606	-0.00580543	0.000483315	YRI	NA19206
0.0352064	-0.00628986	0.00125071	YRI	NA19207
0.035266	-0.00579961	0.000947824	YRI	NA19209
0.0351599	-0.00560695	0.0000184947	YRI	NA19210
0.034988	-0.00608971	0.00123136	YRI	NA19213
0.0347879	-0.00590947	0.00142484	YRI	NA19214
0.0351644	-0.00547309	0.000889711	YRI	NA19222
0.0350882	-0.00611292	0.000840046	YRI	NA19223
0.0349656	-0.00598768	0.00138003	YRI	NA19225
0.0353758	-0.00605616	0.00100299	YRI	NA19235
0.0349905	-0.00578308	-0.000523447	YRI	NA19236
0.0347625	-0.00601477	0.000966094	YRI	NA19238
0.0353993	-0.00542261	0.000655439	YRI	NA19239
0.0349365	-0.00582688	0.000310041	YRI	NA19247
0.0354484	-0.00581369	0.00061364	YRI	NA19248
0.0351247	-0.00612702	0.000663977	YRI	NA19256
0.0351054	-0.0053511	0.000654001	YRI	NA19257
0.0322943	-0.00477937	-0.000907828	LWK	NA19307
0.0328687	-0.00471827	-0.000253509	LWK	NA19308
0.0325297	-0.00448528	-0.000455131	LWK	NA19309
0.0330979	-0.00525562	-0.0000215651	LWK	NA19310
0.0324533	-0.00463115	0.000704165	LWK	NA19312
0.0313683	-0.0044574	0.000419658	LWK	NA19314
0.0314285	-0.00434577	-0.000105416	LWK	NA19315
0.0325445	-0.004221	-0.000251292	LWK	NA19316
0.0331752	-0.00475869	0.000569609	LWK	NA19317
0.0325906	-0.00464442	-0.00049244	LWK	NA19318
0.0322936	-0.00448911	0.000968194	LWK	NA19319
0.0324495	-0.00492687	0.000167818	LWK	NA19320
0.0322462	-0.00504846	-0.00049526	LWK	NA19321
0.031345	-0.00443822	-0.000338061	LWK	NA19323
0.0327137	-0.00486635	0.000222206	LWK	NA19324
0.0313513	-0.00416674	0.000436942	LWK	NA19327
0.0324294	-0.00474095	0.000582669	LWK	NA19328
0.0322748	-0.00478554	-0.000000660725	LWK	NA19331
0.0324568	-0.0046321	0.000305809	LWK	NA19332
0.0322338	-0.00475543	-0.000128626	LWK	NA19334
0.0321795	-0.00441907	0.000366395	LWK	NA19338
0.0324252	-0.00500255	-0.000150821	LWK	NA19346
0.0321629	-0.00475113	0.000378106	LWK	NA19347
0.0320468	-0.00457617	0.00115701	LWK	NA19350
0.0330066	-0.00496467	-0.000622977	LWK	NA19351
0.0318726	-0.00462465	-0.000222962	LWK	NA19355
0.0328229	-0.00518662	-0.0000842578	LWK	NA19360
0.0329792	-0.00474386	0.000270628	LWK	NA19372
0.0323731	-0.00446845	-0.000652717	LWK	NA19374
0.0318433	-0.00448957	0.000197224	LWK	NA19375
0.0332629	-0.00514159	-0.000750401	LWK	NA19376
0.0327451	-0.0046463	0.000326674	LWK	NA19377
0.0324094	-0.00457072	0.000287978	LWK	NA19378
0.0326837	-0.0049475	0.000167259	LWK	NA19379
0.0315166	-0.00483944	-0.000212208	LWK	NA19380
0.0320683	-0.00491521	-0.000286628	LWK	NA19383
0.033762	-0.00523145	0.000000820889	LWK	NA19384
0.0318524	-0.00441332	-0.000508568	LWK	NA19385
0.0323093	-0.0041729	0.000326038	LWK	NA19390
0.0332909	-0.00512151	-0.000468983	LWK	NA19391
0.0319911	-0.00476942	-0.000251097	LWK	NA19393
0.0325254	-0.00486382	0.000497146	LWK	NA19394
0.0320228	-0.00443939	-0.000379903	LWK	NA19395
0.0328447	-0.00470318	0.000365306	LWK	NA19397
0.0332047	-0.00487106	0.000234409	LWK	NA19399
0.0319052	-0.00476471	0.00011402	LWK	NA19401
0.0315367	-0.00429208	0.000183461	LWK	NA19403
0.0324032	-0.00519603	-0.000650741	LWK	NA19404
0.0323055	-0.00416886	0.0000346003	LWK	NA19428
0.0324535	-0.00522518	-0.00002322	LWK	NA19429
0.0320785	-0.00428043	0.000711702	LWK	NA19430
0.0326566	-0.00526801	0.000122421	LWK	NA19431
0.0321446	-0.00470351	0.000245634	LWK	NA19434
0.0317113	-0.00451548	-0.000582904	LWK	NA19435
0.0324382	-0.00507606	0.00065443	LWK	NA19436
0.0314499	-0.00433554	0.000287789	LWK	NA19437
0.0329317	-0.00506538	-0.000507764	LWK	NA19438
0.0324866	-0.00498815	-0.00042523	LWK	NA19439
0.0322748	-0.00470787	-0.000485868	LWK	NA19440
0.0319166	-0.00485628	0.000228951	LWK	NA19443
0.0324036	-0.00498068	-0.00040857	LWK	NA19445
0.0328156	-0.00480066	0.000144343	LWK	NA19446
0.0319577	-0.00451903	-0.000234635	LWK	NA19448
0.0323472	-0.00509495	0.000454373	LWK	NA19449
0.0325152	-0.00504514	0.000301408	LWK	NA19451
0.0318291	-0.00446452	0.000547337	LWK	NA19452
0.0327593	-0.00474771	0.000919349	LWK	NA19454
0.0320291	-0.00435121	0.000201299	LWK	NA19455
0.0321217	-0.00520195	0.0000856917	LWK	NA19456
0.0325449	-0.00415849	-0.000665093	LWK	NA19457
0.0324607	-0.00431277	-0.00030188	LWK	NA19461
0.0332846	-0.00508426	0.00101155	LWK	NA19462
0.0321595	-0.00426908	-0.0000438921	LWK	NA19463
0.0317514	-0.00501534	-0.0000497257	LWK	NA19466
0.031749	-0.00443389	0.0000870396	LWK	NA19467
0.0321009	-0.00469839	-0.000129873	LWK	NA19468
0.0318038	-0.00465471	-0.0000997757	LWK	NA19471
0.0318014	-0.00448279	0.000697316	LWK	NA19472
0.0320888	-0.004491	0.000484375	LWK	NA19473
0.0320155	-0.00437655	-0.000341336	LWK	NA19474
0.031701	-0.00484044	0.00000644134	LWK	NA19475
0.0173314	-0.00409901	0.0145372	ASW	NA19625
-0.00910195	0.0243294	0.00992755	MXL	NA19648
-0.00942948	0.0169904	0.0199007	MXL	NA19649
-0.00883319	0.0145544	0.0221367	MXL	NA19651
-0.00962862	0.0145172	0.0247367	MXL	NA19652
-0.0113152	0.00262091	0.0417752	MXL	NA19654
-0.00981894	0.0133107	0.0263227	MXL	NA19655
-0.0119987	0.000198901	0.042942	MXL	NA19657
-0.0111726	0.0124396	0.0262031	MXL	NA19658
-0.0113176	0.00475976	0.0371361	MXL	NA19661
-0.010911	-0.000148228	0.0429248	MXL	NA19663
-0.0111741	0.00279497	0.0367223	MXL	NA19664
-0.0117284	0.0113742	0.0253193	MXL	NA19669
-0.0113599	0.00639468	0.0359877	MXL	NA19670
-0.010339	0.013608	0.0262382	MXL	NA19676
-0.00758625	0.0161665	0.0192201	MXL	NA19678
-0.00805947	0.0244296	0.00710279	MXL	NA19679
-0.0122157	0.00110892	0.0425981	MXL	NA19681
-0.0122224	0.00645848	0.0361059	MXL	NA19682
-0.0115362	0.0150529	0.0241876	MXL	NA19684
0.0264872	0.000187616	0.00292351	ASW	NA19700
0.0272213	-0.00145745	0.00392777	ASW	NA19701
0.027748	-0.000850766	0.00111951	ASW	NA19703
0.0275971	-0.000684937	0.00102687	ASW	NA19704
0.0224451	0.00222079	0.00277152	ASW	NA19707
0.0294349	-0.00185396	0.00239522	ASW	NA19711
0.0295872	-0.00242863	0.00125648	ASW	NA19712
0.0232338	0.00273011	0.00136617	ASW	NA19713
-0.0116164	0.00217512	0.040925	MXL	NA19716
-0.0123051	0.00176195	0.0420122	MXL	NA19717
-0.0101538	0.00833806	0.0324859	MXL	NA19719
-0.0126263	-0.00152702	0.0483668	MXL	NA19720
-0.0112319	0.00594483	0.0342171	MXL	NA19722
-0.00967627	0.00344154	0.0367102	MXL	NA19723
-0.0103229	0.0116987	0.0286758	MXL	NA19725
-0.0141631	0.000384556	0.0446326	MXL	NA19726
-0.017322	-0.0114382	0.0645512	MXL	NA19728
-0.0164977	-0.0106266	0.0636569	MXL	NA19729
-0.0173637	-0.0126153	0.0670822	MXL	NA19731
-0.0175789	-0.0122038	0.0669581	MXL	NA19732
-0.01386	0.000906862	0.0451116	MXL	NA19734
-0.0158348	-0.00904488	0.0600476	MXL	NA19735
-0.01424	-0.00576735	0.0535866	MXL	NA19740
-0.0159998	-0.00798287	0.059518	MXL	NA19741
-0.0135118	-0.002963	0.050017	MXL	NA19746
-0.0125609	0.00385447	0.0397049	MXL	NA19747
-0.0113435	0.00694039	0.0254763	MXL	NA19749
-0.0104853	0.0138098	0.0239597	MXL	NA19750
-0.012434	0.00433164	0.03914	MXL	NA19752
-0.0126849	-0.00282938	0.0477487	MXL	NA19755
-0.0105438	0.00421398	0.0355776	MXL	NA19756
-0.0151253	-0.00563575	0.055407	MXL	NA19758
-0.0145959	-0.00494127	0.0535797	MXL	NA19759
-0.0119627	0.00240817	0.0412267	MXL	NA19761
-0.0112608	-0.0000273433	0.0436641	MXL	NA19762
-0.0105055	0.00942918	0.0300033	MXL	NA19764
-0.0102667	0.00827459	0.0315376	MXL	NA19770
-0.0114714	0.00456113	0.0384926	MXL	NA19771
-0.0110004	0.0101979	0.0286431	MXL	NA19773
-0.010944	0.00572501	0.0356323	MXL	NA19774
-0.00855566	0.00519702	0.0348587	MXL	NA19776
-0.00908471	0.0060093	0.0331571	MXL	NA19777
-0.00982053	0.012801	0.0243365	MXL	NA19779
-0.0104739	0.0109077	0.0307042	MXL	NA19780
-0.00996049	0.00622334	0.0339141	MXL	NA19782
-0.0145559	-0.00343251	0.0531495	MXL	NA19783
-0.0130024	-0.00324948	0.0502069	MXL	NA19785
-0.0122936	0.00132786	0.0416478	MXL	NA19786
-0.0120485	-0.0020817	0.0438994	MXL	NA19788
-0.00998037	0.0057214	0.0319347	MXL	NA19789
-0.00949894	0.0115805	0.0255754	MXL	NA19792
-0.0101339	0.0134775	0.0256791	MXL	NA19794
-0.0106388	0.00492924	0.0358799	MXL	NA19795
0.0224815	0.00236141	0.00225892	ASW	NA19818
0.0220935	0.00295608	0.0023831	ASW	NA19819
0.0236459	0.00296856	0.00179413	ASW	NA19834
0.0267342	-0.000838153	0.0011909	ASW	NA19835
0.0267791	-0.000249776	0.000413415	ASW	NA19900
0.030239	-0.00333896	0.00147773	ASW	NA19901
0.0264793	0.0000910964	0.000931797	ASW	NA19904
0.029409	-0.001657	0.00167933	ASW	NA19908
0.0289602	-0.0018395	0.00190565	ASW	NA19909
0.0275712	-0.00153409	0.00153153	ASW	NA19913
0.0214966	0.00384507	0.00246758	ASW	NA19914
0.0293086	-0.00216066	0.000000830711	ASW	NA19916
0.0302445	-0.00256146	0.00180441	ASW	NA19917
0.0306639	-0.00281696	0.00141897	ASW	NA19920
0.014895	0.00385332	0.0083122	ASW	NA19921
0.0212269	0.00349454	0.0018454	ASW	NA19922
0.0175267	0.0073435	0.00209259	ASW	NA19923
0.029155	-0.00215821	0.00148393	ASW	NA19982
0.0286119	-0.0011159	0.00179744	ASW	NA19984
0.0207758	0.00328453	0.00247551	ASW	NA20126
0.0300411	-0.00300914	0.00162062	ASW	NA20127
0.000108632	-0.00372901	0.0310299	ASW	NA20274
0.026639	0.000004637	0.00140121	ASW	NA20276
0.01183	0.0114011	0.00372676	ASW	NA20278
0.0274518	-0.000402909	0.00133596	ASW	NA20281
0.0221704	0.00237424	0.00370433	ASW	NA20282
0.0265283	-0.000221374	0.00324366	ASW	NA20287
0.024735	0.00120479	0.00159515	ASW	NA20289
0.0333072	-0.00521575	0.000701459	ASW	NA20291
0.0278165	-0.00136559	0.00176762	ASW	NA20294
0.0246547	0.00127012	0.00240262	ASW	NA20296
0.0312501	-0.00459885	0.00175871	ASW	NA20298
0.00527734	-0.00549801	0.0288928	ASW	NA20299
-0.0147058	-0.000105462	0.0413355	ASW	NA20314
0.0222921	0.00369793	0.00174539	ASW	NA20317
0.0218571	0.00229814	0.00392681	ASW	NA20318
0.0291639	-0.00273932	0.0016994	ASW	NA20320
0.024183	0.00182214	0.00271022	ASW	NA20321
0.0246384	0.00124425	0.00218594	ASW	NA20332
0.0190117	0.00571883	0.00302354	ASW	NA20334
0.0283666	-0.00281747	0.00438694	ASW	NA20339
0.027175	-0.000984436	0.00131356	ASW	NA20340
0.0167443	0.00637238	0.00350072	ASW	NA20342
0.0267835	-0.00106845	0.00132307	ASW	NA20346
0.0276861	-0.00109181	0.00108034	ASW	NA20348
0.0197088	0.00483835	0.00227129	ASW	NA20351
0.0265772	-0.0000257423	0.00231192	ASW	NA20355
0.0285554	-0.00182288	0.00103284	ASW	NA20356
0.0301087	-0.00302247	0.00122539	ASW	NA20357
0.0237298	0.0016505	0.00361883	ASW	NA20359
0.023683	0.00175121	0.00313891	ASW	NA20362
0.0238672	0.000277458	0.00464131	ASW	NA20412
-0.00910847	0.0268867	0.00301635	TSI	NA20502
-0.00920607	0.0271993	0.00469402	TSI	NA20503
-0.00953602	0.0256903	0.00319506	TSI	NA20504
-0.00893318	0.0273872	0.0051264	TSI	NA20505
-0.00918598	0.0266119	0.00283423	TSI	NA20506
-0.00896437	0.0265276	0.0024616	TSI	NA20507
-0.00881169	0.0271994	0.00337457	TSI	NA20508
-0.00907989	0.027219	0.00345112	TSI	NA20509
-0.0092167	0.0266995	0.00437689	TSI	NA20510
-0.00942186	0.0268621	0.00236383	TSI	NA20511
-0.00910272	0.0267678	0.00387907	TSI	NA20512
-0.00913349	0.0270189	0.00440702	TSI	NA20513
-0.00919342	0.0266698	0.00368409	TSI	NA20514
-0.00928926	0.0273591	0.00337685	TSI	NA20515
-0.00916743	0.026489	0.00202359	TSI	NA20516
-0.00926216	0.0269151	0.00528004	TSI	NA20517
-0.00909511	0.0274259	0.00479699	TSI	NA20518
-0.00894614	0.0268833	0.00395919	TSI	NA20519
-0.00890232	0.0269398	0.00419575	TSI	NA20520
-0.00905606	0.0276107	0.00391514	TSI	NA20521
-0.00920322	0.0266949	0.00354299	TSI	NA20522
-0.00928797	0.0266918	0.00355457	TSI	NA20524
-0.00891367	0.0273391	0.00341279	TSI	NA20525
-0.00930102	0.0268769	0.00441843	TSI	NA20527
-0.00902861	0.0263066	0.00408431	TSI	NA20528
-0.009158	0.0267636	0.00421186	TSI	NA20529
-0.00914273	0.0269968	0.00355769	TSI	NA20530
-0.00897203	0.0267632	0.00396089	TSI	NA20531
-0.00906246	0.0266227	0.0038909	TSI	NA20532
-0.00947909	0.0269736	0.00433855	TSI	NA20533
-0.00878235	0.0268494	0.00349317	TSI	NA20534
-0.00913865	0.0271514	0.00530073	TSI	NA20535
-0.00897822	0.0269753	0.00450956	TSI	NA20536
-0.00889893	0.0271344	0.00465858	TSI	NA20538
-0.00909986	0.0270713	0.0028953	TSI	NA20539
-0.00943883	0.0276365	0.00437542	TSI	NA20540
-0.00885644	0.0273372	0.00511994	TSI	NA20541
-0.00920524	0.0264082	0.00393941	TSI	NA20542
-0.0088885	0.0272752	0.00391825	TSI	NA20543
-0.00893329	0.0267761	0.00364172	TSI	NA20544
-0.00904765	0.027019	0.00462206	TSI	NA20581
-0.0089334	0.0270368	0.00462789	TSI	NA20582
-0.00887764	0.0265817	0.0039667	TSI	NA20585
-0.00896021	0.0274966	0.00443338	TSI	NA20586
-0.00890916	0.0267396	0.00338226	TSI	NA20587
-0.00907592	0.0268548	0.00364571	TSI	NA20588
-0.00870985	0.0266356	0.00403364	TSI	NA20589
-0.00912397	0.027132	0.00326173	TSI	NA20752
-0.00901786	0.0264078	0.00392885	TSI	NA20753
-0.00888513	0.0268237	0.00317422	TSI	NA20754
-0.00890722	0.0273368	0.0029748	TSI	NA20755
-0.00899345	0.0266974	0.00348944	TSI	NA20756
-0.00902391	0.0268289	0.00408424	TSI	NA20757
-0.00895648	0.0264629	0.0024792	TSI	NA20758
-0.00912955	0.0272444	0.00385632	TSI	NA20759
-0.00942045	0.0263915	0.00426924	TSI	NA20760
-0.009437	0.0269043	0.00304079	TSI	NA20761
-0.00885853	0.0275269	0.00274906	TSI	NA20762
-0.00956921	0.0272172	0.00266428	TSI	NA20763
-0.00908282	0.0266331	0.00475478	TSI	NA20764
-0.00930969	0.0272576	0.00189596	TSI	NA20765
-0.00893182	0.0271111	0.00331314	TSI	NA20766
-0.00915788	0.026768	0.00473397	TSI	NA20767
-0.00919153	0.0271646	0.00382021	TSI	NA20768
-0.00906108	0.0271619	0.00359837	TSI	NA20769
-0.00877752	0.0268269	0.00355795	TSI	NA20770
-0.00890445	0.027359	0.00341507	TSI	NA20771
-0.00896268	0.0271965	0.0051665	TSI	NA20772
-0.00937409	0.0266926	0.00186637	TSI	NA20773
-0.00894253	0.0270139	0.00276277	TSI	NA20774
-0.00908123	0.0268942	0.00338105	TSI	NA20775
-0.00889117	0.0275427	0.00370708	TSI	NA20778
-0.00891111	0.0266252	0.00442355	TSI	NA20783
-0.00892007	0.0265685	0.00253682	TSI	NA20785
-0.008654	0.0268258	0.00377676	TSI	NA20786
-0.00873332	0.0266199	0.00222959	TSI	NA20787
-0.00881757	0.0273378	0.00393722	TSI	NA20790
-0.00925865	0.0266808	0.0045772	TSI	NA20792
-0.00887171	0.0268464	0.00408107	TSI	NA20795
-0.00902961	0.0274033	0.00379252	TSI	NA20796
-0.00902973	0.0262691	0.00138759	TSI	NA20797
-0.00901061	0.0267549	0.00434385	TSI	NA20798
-0.0093767	0.0274654	0.00447167	TSI	NA20799
-0.00919799	0.0276319	0.00392315	TSI	NA20800
-0.00918998	0.0269633	0.00497387	TSI	NA20801
-0.00918385	0.0268091	0.00439236	TSI	NA20802
-0.008768	0.0274293	0.00386258	TSI	NA20803
-0.00879475	0.0267952	0.00419534	TSI	NA20804
-0.00864082	0.0271391	0.00429783	TSI	NA20805
-0.00885785	0.0268371	0.00437062	TSI	NA20806
-0.00889516	0.0270569	0.00239379	TSI	NA20807
-0.00914271	0.0267326	0.00488938	TSI	NA20808
-0.00869438	0.0268419	0.00264558	TSI	NA20809
-0.00907665	0.0266769	0.00402741	TSI	NA20810
-0.00869368	0.0277595	0.00445928	TSI	NA20811
-0.00930077	0.0268376	0.00448726	TSI	NA20812
-0.00901471	0.0271336	0.00312265	TSI	NA20813
-0.00863821	0.0266394	0.0034582	TSI	NA20814
-0.00890085	0.0267329	0.00432116	TSI	NA20815
-0.00925578	0.0263305	0.00296888	TSI	NA20818
-0.00932253	0.0264225	0.00295334	TSI	NA20819
-0.0090224	0.0261932	0.00297771	TSI	NA20821
-0.00887337	0.0266054	0.00392198	TSI	NA20822
-0.00938941	0.0276011	0.00333546	TSI	NA20826
-0.00908052	0.0269353	0.00420815	TSI	NA20827
-0.00921674	0.0270291	0.00478324	TSI	NA20828
-0.00923726	0.0265959	0.00400673	TSI	NA20832
-0.0100001	0.0101102	-0.0264899	GIH	NA20845
-0.0105132	0.0108165	-0.0266798	GIH	NA20846
-0.0103338	0.00879149	-0.030874	GIH	NA20847
-0.0101917	0.00885807	-0.0319684	GIH	NA20849
-0.0104937	0.0123615	-0.0221481	GIH	NA20850
-0.0100024	0.00820835	-0.0328401	GIH	NA20851
-0.0108706	0.0108602	-0.0276996	GIH	NA20852
-0.0102328	0.00769623	-0.0318817	GIH	NA20853
-0.0102934	0.0107645	-0.026676	GIH	NA20854
-0.0101616	0.00936911	-0.032092	GIH	NA20856
-0.00996443	0.0141862	-0.0200569	GIH	NA20858
-0.0103151	0.00831726	-0.0325761	GIH	NA20859
-0.0104025	0.00829065	-0.0334835	GIH	NA20861
-0.0104221	0.013035	-0.0222364	GIH	NA20862
-0.00990918	0.00861123	-0.0337086	GIH	NA20863
-0.0101542	0.0119926	-0.0242906	GIH	NA20864
-0.0100257	0.0101637	-0.0280043	GIH	NA20866
-0.0104099	0.0086327	-0.0321344	GIH	NA20867
-0.0100863	0.00836078	-0.0337638	GIH	NA20868
-0.0103248	0.00891675	-0.0320238	GIH	NA20869
-0.00976278	0.0140906	-0.0195509	GIH	NA20870
-0.00975743	0.0132795	-0.0225844	GIH	NA20872
-0.0102152	0.00927161	-0.0272016	GIH	NA20874
-0.0103179	0.00907587	-0.0331766	GIH	NA20875
-0.0102164	0.00871147	-0.0309587	GIH	NA20876
-0.010205	0.00879647	-0.032725	GIH	NA20877
-0.0105066	0.00831891	-0.0334623	GIH	NA20878
-0.00981751	0.0125104	-0.0247997	GIH	NA20881
-0.010039	0.0111433	-0.0265778	GIH	NA20882
-0.00995536	0.00752644	-0.0331227	GIH	NA20884
-0.0103054	0.010848	-0.0252035	GIH	NA20885
-0.0101655	0.011099	-0.0241218	GIH	NA20886
-0.0104909	0.00975873	-0.0294838	GIH	NA20887
-0.00998618	0.00816281	-0.0323425	GIH	NA20888
-0.00989203	0.00927798	-0.0333665	GIH	NA20889
-0.0101724	0.0110692	-0.0233456	GIH	NA20890
-0.0103238	0.0114865	-0.0251083	GIH	NA20891
-0.0102282	0.00834683	-0.0316997	GIH	NA20892
-0.00992432	0.0106229	-0.0267393	GIH	NA20894
-0.0105289	0.0101981	-0.027102	GIH	NA20895
-0.0103957	0.00768555	-0.032747	GIH	NA20896
-0.0104999	0.00541669	-0.0326443	GIH	NA20897
-0.0104942	0.00858096	-0.0322958	GIH	NA20899
-0.0103611	0.0115782	-0.0258474	GIH	NA20900
-0.0105441	0.00927635	-0.0281308	GIH	NA20901
-0.0103418	0.00829288	-0.0337796	GIH	NA20902
-0.0101544	0.0102015	-0.0284272	GIH	NA20903
-0.0101132	0.0133188	-0.0206256	GIH	NA20904
-0.0100731	0.00953971	-0.0300916	GIH	NA20905
-0.0103095	0.00677905	-0.0314294	GIH	NA20906
-0.00990151	0.00715005	-0.0313939	GIH	NA20908
-0.00986412	0.0134851	-0.0223628	GIH	NA20910
-0.00976626	0.00799427	-0.0320995	GIH	NA20911
-0.0103581	0.00793933	-0.0317878	GIH	NA21086
-0.0104394	0.00819234	-0.0326272	GIH	NA21087
-0.0104458	0.00883237	-0.0312208	GIH	NA21088
